Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2023-06-15,Supersymmetry,"5.7 X","E crushed it. A natural crack climber",https://www.mountainproject.com/route/105963020/supersymmetry,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > G) Diamond Point",2.3,-1,,,"Trad, TR",,75,1800
2023-06-15,Breadcrumbs,"5.10 PG13","Easier than scowl",https://www.mountainproject.com/route/124198465/breadcrumbs,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > G) Diamond Point",2.0,-1,,,Trad,,80,3000
2023-06-15,"Strike A Scowl",5.10b,"Quite challenging! Definitely happy that this got bolted by mistake.",https://www.mountainproject.com/route/105963042/strike-a-scowl,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > G) Diamond Point",3.3,-1,,,Sport,,75,2900
2023-06-15,"Raging Waters",5.11a,"I did this route in a RAGE after falling off a dirty sloper on the adjacent 12",https://www.mountainproject.com/route/106037600/raging-waters,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > G) Diamond Point",3.5,4,,,Trad,5.11a,90,4600
2023-06-15,"Fine Motor Control",5.12a,"I will forever hold this route in contempt for the following reasons:
 - the immediately obvious beta is wrong
 - the holds are turned the wrong way
 - being the first to climb it after a rain is nearly impossible and you have to bring up your own mop
 - and in the end, i kinda started to love this route",https://www.mountainproject.com/route/106237414/fine-motor-control,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > G) Diamond Point",2.3,1,,,Sport,5.12b,80,6600
2023-06-15,"Crack A Smile",5.10a,"Vfun fist jammin. Bunus offwidth to end
Lots of 2s and 3s… a 4 and 5 wouldnt hurt",https://www.mountainproject.com/route/106046055/crack-a-smile,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > G) Diamond Point",2.8,4,,,Trad,,80,2600
2023-06-14,"Eat My Dust",5.11b,"First move is fun and challenging, more of a dead point then a Dino

The slab after the roof is the real crux for me",https://www.mountainproject.com/route/106386677/eat-my-dust,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > B) Party Buttress",1.7,-1,,,Sport,,50,4900
2023-06-14,Exoduster,5.10b/c,"E still affected by snakebite
Hi feed placement at Cox is tough",https://www.mountainproject.com/route/105963118/exoduster,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > B) Party Buttress",2.4,-1,,,Sport,,45,3100
2023-06-14,"The Prowesse","5.9 R","A great route, with a confusing start. I would not recommend leading this unless you feel comfortable tradding 510. And not because of the runout at the top, but because of the first 40ft",https://www.mountainproject.com/route/106385760/the-prowesse,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > A) Fern Point",3.4,-1,,,Trad,,120,2400
2023-06-14,"George of the Gorge",5.9,"Given that this Climb will likely we climbed by those that find the surrounding climbs too difficult, this route is dangerously under bolted. I recommend simply trad climbing the first 40 feet with a 0.75 and a 1 (starting at the same spot as the adjacent climb to the right)",https://www.mountainproject.com/route/106921518/george-of-the-gorge,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > A) Fern Point",2.2,-1,,,"Sport, TR",,60,2400
2023-06-13,Pat-Agonia,5.11b,"Fun/challenging traverse near the top. Nearly lost the flash.
E worked before and after swimming, and she wanted to come back but i was like, “there’s a hundred other crags”",https://www.mountainproject.com/route/107094656/pat-agonia,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Whippoorwill",2.6,-1,,,Sport,,40,4900
2023-06-13,Whinerlamer,5.9,"First climb after the drive. Intricate start involving an undercling. Very tasteful 5.9 ",https://www.mountainproject.com/route/107094737/whinerlamer,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Whippoorwill",2.5,4,,,Sport,,40,2400
2023-06-13,Jowiki,5.10a,"Whiskey dipped popsicles. 
We cliff jumped and watched the sun set.
The new stairs were awesome, i finally didnt slip getting down to the water.",https://www.mountainproject.com/route/107094784/jowiki,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Whippoorwill",2.2,-1,,,Sport,,30,2600
2023-05-13,"Directississima (aka Doubleissima)",5.10b,"Climbed after copperhead snake bite. 
“I can still climb.” -E
She could not.
But she did get to top, and her thoughts was blocked by pain.",https://www.mountainproject.com/route/105799077/directississima-aka-doubleissima,2,"New York > The Gunks > The Trapps > i. High E",3.8,-1,,,Trad,,200,2900
2023-05-13,Diana,5.8+,"Jug haul to GT ledge. A little traversey with a lack of jugs on p2. Woman took large fall on cck and landed 15ft to my left. Pretty funz",https://www.mountainproject.com/route/106739395/diana,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",2.3,-1,Lead,,Trad,,,2200
2023-05-13,"Strolling on Jupiter",5.10d,"Elizabeth got bit by a baby copperhead.",https://www.mountainproject.com/route/113639089/strolling-on-jupiter,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",2.0,-1,Lead,,Trad,,220,3500
2023-05-11,"Madame Grunnebaum's Wulst",5.6,"Still didnt manage to slay the rope drag issue. BelYed both eric and susan after lying to eric about having climbed it a week ago without him.",https://www.mountainproject.com/route/105799697/madame-grunnebaums-wulst,3,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.8,-1,Lead,,Trad,,210,1600
2023-05-11,"Finger Locks or Cedar Box",5.5,"Susan and Eric’s first Gunk trad lead today! Both on this route!",https://www.mountainproject.com/route/106055576/finger-locks-or-cedar-box,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",2.5,-1,,,Trad,,50,1500
2023-05-11,Insuhlation,5.9,"Susan lead p1. I tried to do this before, but ended up repeating teeny face. But today, we made some friends that were climbing teeny face after getting a tope stuck, and they instructed me to remain on insuhalation.",https://www.mountainproject.com/route/106598659/insuhlation,2,"New York > The Gunks > The Trapps > i. High E",3.1,-1,Lead,,Trad,,130,2400
2023-05-11,"Cool Hand Dukes",5.8,"Great. Right on the crack on the face. Little stiff for 5.8",https://www.mountainproject.com/route/109700137/cool-hand-dukes,1,"New York > The Gunks > The Trapps > i. High E",2.7,-1,,,Trad,,85,2100
2023-05-11,Sleepwalk,5.7,"Susan lead p1. P2 I did the cool duke today, last week i did the p2 to the left (sleepwalk) and the p2 to the right (throne).  This was the best of the 3 p2 choices. ",https://www.mountainproject.com/route/106010504/sleepwalk,1,"New York > The Gunks > The Trapps > i. High E",2.1,-1,,,Trad,,80,1800
2023-05-11,Moonlight,5.6,"Eric and susan lead p1. Great placements. Second pitch is right next to Erect Direction. Steppin lively is basically moonlight but with a single roof, so we decided to only do moonlight.",https://www.mountainproject.com/route/105803407/moonlight,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.3,-1,Lead,,Trad,,230,1600
2023-05-07,Unknown,"5.8 R","Rock is a less chossy here than the most of the stover. This route and its variations had adequate trad protection. ",https://www.mountainproject.com/route/123246211/unknown,1,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > s. Lower Stover",2.3,1,Lead,,"Trad, TR",5.8,40,2100
2023-05-07,"Main Event",5.7+,"The pictured line is difficult. and protection is dubious at the crux. easy sidepull option to right. Fun jutting crimp at the crux. ",https://www.mountainproject.com/route/122283554/main-event,1,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > s. Lower Stover",3.0,1,Lead,,TR,"5.7+ PG13",45,1900
2023-05-07,"Grey Face Corner",5.7,"Eric cruised this one. Big fridge move, solid finger jams",https://www.mountainproject.com/route/122872057/grey-face-corner,1,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > s. Lower Stover",3.0,3,Lead,,Trad,5.7,45,1800
2023-05-07,William,5.4,,https://www.mountainproject.com/route/122284194/william,1,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > s. Lower Stover",2.0,-1,,,TR,,35,1400
2023-05-07,Noted.,5.4,,https://www.mountainproject.com/route/122284142/noted,1,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > s. Lower Stover",2.5,-1,,,TR,,35,1400
2023-05-07,"Pleasy Corner",5.8,,https://www.mountainproject.com/route/122284040/pleasy-corner,1,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > s. Lower Stover",2.0,-1,,,TR,,35,2100
2023-05-06,"The Throne",5.12-,"Lots of hype for this route in the book and comments. Im not on the same page. I was fortunate to see a strong climber climb it before i did which convinced me i did not want to lead it. The crux 30ft off the ground felt stiff for 5.12. 

So many mediocre holds across a large face to choose from once your through the first 40ft. Not much of a “line”

Tried the arete a bit too (condemned throne) slightly more intriguing imo.",https://www.mountainproject.com/route/106077032/the-throne,1,"New York > The Gunks > The Trapps > i. High E",2.7,-1,TR,,Trad,,70,6700
2023-05-06,"Bonnie's Roof",5.9,"Climbed to put up TR for Throne. 
Note, the 2nd pitch above Throne on the arete was a pleasant type of spicy. Felt 10a",https://www.mountainproject.com/route/105801433/bonnies-roof,2,"New York > The Gunks > The Trapps > i. High E",3.9,-1,Lead,,Trad,,250,2400
2023-05-06,"Ent Line",5.11-,"Was fun, when a few unique moves. But certainly not a classic. ",https://www.mountainproject.com/route/106232452/ent-line,1,"New York > The Gunks > The Trapps > i. High E",2.8,-1,TR,,"Trad, TR",,80,4700
2023-05-06,"Ants' Line",5.9,"Nice warm up today.",https://www.mountainproject.com/route/105803260/ants-line,1,"New York > The Gunks > The Trapps > i. High E",3.6,-1,Lead,,Trad,,80,2400
2023-05-06,Sleepwalk,5.7,"EYs first trad lead! 
Guide ATC above you makes it easier.
Second pitch was just alright. Fun little chockstone hold.",https://www.mountainproject.com/route/106010504/sleepwalk,2,"New York > The Gunks > The Trapps > i. High E",2.1,-1,Lead,,Trad,,80,1800
2023-04-28,"Madame Grunnebaum's Wulst",5.6,"W q. Lots of rope drag. This route must be a noob trap on Saturdays.",https://www.mountainproject.com/route/105799697/madame-grunnebaums-wulst,3,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.8,-1,Lead,,Trad,,210,1600
2023-04-28,"Finger Locks or Cedar Box",5.5,"They’d just put new bolts up and i wanted to go look at it. Simple crack with lots of options. And the bolts were just regular drilled bolts.",https://www.mountainproject.com/route/106055576/finger-locks-or-cedar-box,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",2.5,-1,Lead,,Trad,,50,1500
2023-04-28,"Le Teton",5.9+,"Excellent. 1pitch was fun lil warm up. 2nd pitch is like the 2nd pitch of Bonnies roof but way better. Lil crack, thoughful traverse on not too many jugs, and a picturesk arete to the top. 
Shares rap with madame G tho.",https://www.mountainproject.com/route/105841807/le-teton,2,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.6,4,Lead,,Trad,,50,2500
2023-04-28,"Blueberry Wine",5.10+,"A lead would require gear into questionable flakes, but seemed fine otherwise. Its a crowded rappel route, which is a shame because it was a very fun climb with 2 fun roof pulls and a crux in between them. Susan and i both sentTR. Everytime i climb something with my friends that think im strong, i always feel like i barely sent it myself. ",https://www.mountainproject.com/route/109094670/blueberry-wine,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",2.3,4,TR,,"Trad, TR",,80,3300
2023-04-28,Minty,5.4,"Honestly, this route was a lil bit trash. Climbing was forgetable jughall with dubious gear placements. The gt ledge had poor options for an anchor. Should not be a classic.",https://www.mountainproject.com/route/105800326/minty,3,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.0,1,Lead,,Trad,,250,1400
2023-04-28,"Beginner's Delight",5.4,"Lol, thought i could make it in 1pitch with a 60m. Had to build an anchor 10ft from the top. Susan radiod, “you have 30cm” ",https://www.mountainproject.com/route/105801001/beginners-delight,3,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.2,-1,Lead,,Trad,,250,1400
2023-04-28,"Snooky's Return",5.8,"Had another opportunity to climb this rappel route since today wasnt crowded. Looked like a hard lead in terms of placements. Especially 20ft off the ground. The lady that had just led it was obviously a sith.",https://www.mountainproject.com/route/106018730/snookys-return,3,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.1,-1,TR,,Trad,,,2100
2023-04-22,Neanderthal,5.9,"Once again. ",https://www.mountainproject.com/route/106135073/neanderthal,2,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > c. Neolithic Wall",2.9,-1,TR,,Trad,,105,2400
2023-03-26,Roseland,5.9,"EY wanted to lead this on my gear having already been placed, I I placed the ectra gear but I was thinking after climbing it that it was not a wise first outdoor lead. ",https://www.mountainproject.com/route/105821465/roseland,3,"New York > The Gunks > The Near Trapps > b. Gelsa to Moe (closure)",3.3,-1,Lead,,Trad,,250,2400
2023-03-26,"Transcontinental Nailway",5.10b,"The mantle/dihedral move is easier than I remember, this time I traversed once again over to the anchors of El Camino so that it could be top roped which avoids the relatively unprotected section to the regular anchors",https://www.mountainproject.com/route/105799676/transcontinental-nailway,1,"New York > The Gunks > The Near Trapps > b. Gelsa to Moe (closure)",3.5,1,Lead,,Trad,5.10b,100,2900
2023-03-26,"El Kabong","5.12c R","Did worse on this than last time however I was able to do the top portion which is where I had issues last time, middle traversing crux to get established onto the last 10 feet was where I struggled this time. ",https://www.mountainproject.com/route/110766938/el-kabong,1,"New York > The Gunks > The Near Trapps > b. Gelsa to Moe (closure)",3.4,-1,TR,,"Trad, TR",,75,7200
2023-03-16,"Welcome to the Gunks","5.10b PG13","Doubted the quality of this route for years. Its amazing. Bummed i didnt onsight. But what a well-rounded route! EY found ideal beta on first try; prodigy",https://www.mountainproject.com/route/105799065/welcome-to-the-gunks,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.8,-1,Lead,,Trad,,95,2900
2023-03-16,Classic,5.7,"Im frequently humbled by the climbs that Annie and Oak have done that i havent. This 5.7 was sandbagged and Annie led it when it was wet. I thought it would be easy. I climbed the first 30ft with great caution. 
",https://www.mountainproject.com/route/105812947/classic,2,"New York > The Gunks > The Trapps > b. Jackie and friends",3.0,-1,,,Trad,,140,1800
